"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username"
"0","1003211165","en","306376",,"Owner","1005444598","en","2025-05-01","Jetwing Hotels","Dear Guest,

Thank you so much for sharing your wonderful review on TripAdvisor, following your recent stay at Jetwing Saman Villas! We're thrilled to hear that you found our location beautiful and the atmosphere throughout the property truly relaxing.

It’s fantastic to know that you appreciated the spacious, well-equipped rooms and the in-room entertainment features. We always strive to offer a blend of comfort, luxury, and modern convenience to make our guests feel at home. We’re also incredibly proud of our associates, and it’s heartening to hear your kind words about their courtesy and willingness to assist at every step. Providing warm, attentive service is at the core of what we do. We’re so pleased you enjoyed the variety and quality of our dining options, and that room service added to your overall experience.

Your enthusiasm means so much to us, and we can’t wait to welcome you back for another unforgettable stay!

Ayubowan! (May you live long!)

Farrel Blom
Deputy General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,,"","306376","6.395329","Bentota, Galle District, Southern Province","80.00548","Jetwing Saman Villas, A Luxury Reserve","1531","4.8","20","8","43","145","1316","https://www.tripadvisor.com/Hotel_Review-g297895-d306376-Reviews-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html","https://www.jetwinghotels.com/jetwingsamanvillas/","2025-04-18","OTHER","5",,"Value","4","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Beautiful location and very relaxing environment inside the whole premises 

Up to date facilities inside very spacious rooms along with home theater system and surround sounds

Excellent service with absolute courtesy and willingness to help at all times from all the staff members from the time we entered the hotel.

Food was every good and a wide array of choices to select from and great room service.

Enticing to visit again and again!!","Enchanting stay","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d306376-r1003211165-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html",,"1200","452389859","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","1200","0","1","www.tripadvisor.com/Profile/699kanchanas","Kanchana S","CF58D761BE296A65E57EE5384B951142",,,,,"699kanchanas"
"0","1003197075","en","306376",,"Owner","1005443710","en","2025-05-01","Jetwing Hotels","Dear Guest,

Thank you so much for your lovely review! We're delighted to hear that you had such a memorable experience and that our location, views, and emphasis on privacy helped create the perfect setting for your getaway.

It’s wonderful to know you enjoyed our culinary offerings and especially the cocktails—our team will be thrilled to hear that their efforts made an impression. We also truly appreciate your kind words about our associates, we take great pride in delivering warm, professional service to all our guests.

Your recommendation means the world to us, and we can't wait to welcome you back for another relaxing and enjoyable stay. 

Ayubowan! (May you live long!)
Farrel Blom
Deputy General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,,"","306376","6.395329","Bentota, Galle District, Southern Province","80.00548","Jetwing Saman Villas, A Luxury Reserve","1531","4.8","20","8","43","145","1316","https://www.tripadvisor.com/Hotel_Review-g297895-d306376-Reviews-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html","https://www.jetwinghotels.com/jetwingsamanvillas/","2025-04-18","OTHER","5","Everything necessary was there.just go there and relax","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Amazing location for a couple.
Beautiful views and great location.privacy is well maintained.we really enjoyed the food
Cocktails were the best .
Staff is very professional and friendly.
We would definitely go back and highly recommend this place to others as well.","Location,staff and food are amazing.","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d306376-r1003197075-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html",,"1200","452386314","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","1200","0","3","www.tripadvisor.com/Profile/T1531OUtd","T D","CD2E4864C9250A32F685C2EBB632A0D0",,,,,"T1531OUtd"
"0","1003193527","en","306376",,"Owner","1005443134","en","2025-05-01","Jetwing Hotels","Dear Guest,

Thank you very much for your wonderful review! We are thrilled to hear that your stay with us was an unforgettable one. We are thrilled to hear that you enjoyed your stay with us and that the sea view, spacious room, and private plunge pool added to your comfort and relaxation.

We’re especially pleased to know that Sanath provided you with exceptional service — we will be sure to pass along your kind words to him. It's always rewarding to hear that our team helped make your experience feel like a home away from home.

It’s also fantastic to hear that you appreciated the variety and quality of our food offerings, especially breakfast. We’re always striving to offer a memorable and flavourful dining experience for our guests.

Thank you again for choosing Jetwing Saman Villas. We can’t wait to welcome you back for another exceptional stay.

Ayubowan! (May you live long!)

Farrel Blom
Deputy General Manager","4032","799180469","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a2/86/b5/caption.jpg","3024","4032","799180470","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a2/86/b6/caption.jpg","3024","4032","799180471","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a2/86/b7/caption.jpg","3024","4032","799180472","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a2/86/b8/caption.jpg","3024","4032","799180473","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a2/86/b9/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,,"","306376","6.395329","Bentota, Galle District, Southern Province","80.00548","Jetwing Saman Villas, A Luxury Reserve","1531","4.8","20","8","43","145","1316","https://www.tripadvisor.com/Hotel_Review-g297895-d306376-Reviews-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html","https://www.jetwinghotels.com/jetwingsamanvillas/","2025-04-18","OTHER","5",,"Value","4","Rooms","4","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Loved the sea view, service was excellent, butler sanath did an amazing job we felt very comfortable an at home .loved the plunge pool overlooking the sea.room was spacious snd comfortable.food was tasteful and there were many options to choose from.breakfast was the best.will definitely be returning","Amazing stay","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d306376-r1003193527-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html",,"1200","452387690","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","1200","0","1","www.tripadvisor.com/Profile/rachithrig2025","Rachithri G","8A9CC0D0119102FB5DD5C4CC96DA498B",,,,,"rachithrig2025"
"0","1002905162","en","306376",,"Owner","1004045192","en","2025-04-23","Jetwing Hotels","Dear Guest,

Thank you so much for your lovely review and for choosing Jetwing Saman Villas for your getaway. We are truly delighted to hear that your stay with us was both serene and luxurious—just the experience we aim to provide for all our guests.
It brings us great joy to know that our team made you feel welcome and well cared for throughout your stay. Your kind words about their attentiveness and the delicious variety of our meals, especially during breakfast and dinner, are sincerely appreciated.
We couldn’t agree more about the sunsets—there’s something truly magical about watching the day fade away over the Indian Ocean from our little slice of paradise.
Thank you once again for your recommendation. It was a pleasure having you with us, and we would be honored to welcome you back for another peaceful and unforgettable escape.

Ayubowan! (May you live long!)

Farrel Blom
Deputy General Manager","720","798871782","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/e6/caption.jpg","1600","1600","798871783","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/e7/caption.jpg","720","720","798871784","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/e8/caption.jpg","1600","720","798871785","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/e9/caption.jpg","1600","720","798871786","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/ea/caption.jpg","1600","720","798871787","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/eb/caption.jpg","1600","1600","798871788","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/ec/caption.jpg","720","1600","798871789","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/ed/caption.jpg","720","720","798871790","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/ee/caption.jpg","1600","720","798871791","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9d/d0/ef/caption.jpg","1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,,"","306376","6.395329","Bentota, Galle District, Southern Province","80.00548","Jetwing Saman Villas, A Luxury Reserve","1531","4.8","20","8","43","145","1316","https://www.tripadvisor.com/Hotel_Review-g297895-d306376-Reviews-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html","https://www.jetwinghotels.com/jetwingsamanvillas/","2025-04-16","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had a wonderful stay at Jetwing Saman Villas on a half-board basis. The experience was extremely pleasant, and the ambiance of the property was both serene and luxurious. The staff were incredibly helpful, attentive, and always ensured we were comfortable throughout our stay. The food served was delicious with a good variety for both breakfast and dinner. The views, especially during sunset, were breathtaking. We would highly recommend this place to anyone looking for a peaceful and high-quality getaway.","Exceptional Service & Serenity","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d306376-r1002905162-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html",,"1200","452387615","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","1200","0","12","www.tripadvisor.com/Profile/Sivan302385","Sivan302385","E1ADED43B6F24D1D53484A9215CAA150",,,,,"Sivan302385"
"0","1002333866","no","306376",,,,,,,,"1364","798573638","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/99/44/46/caption.jpg","2048","1490","798573639","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/99/44/47/caption.jpg","2048","1544","798573640","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/99/44/48/caption.jpg","2048","1640","798573641","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/99/44/49/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,,"","306376","6.395329","Bentota, Galle District, Southern Province","80.00548","Jetwing Saman Villas, A Luxury Reserve","1531","4.8","20","8","43","145","1316","https://www.tripadvisor.com/Hotel_Review-g297895-d306376-Reviews-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html","https://www.jetwinghotels.com/jetwingsamanvillas/","2025-04-14","MOBILE","5",,,,,,,,,,,,,,"Vi hadde tre netter på Jetwing Samas Hotel og storkoste oss. Hotellet ligger vakkert til, med moderne fasiliteter og en rolig atmosfære. Rommene var komfortable, maten utsøkt, og servicen helt topp – vennlig, personlig og profesjonell. Et sted vi varmt kan anbefale. Vi kommer gjerne tilbake!","Magisk","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d306376-r1002333866-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html",,"1200","452390619","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","1200","0","23","www.tripadvisor.com/Profile/runeh906","Rune H","2F9ECEAFB9CB17C507DC595105F58EC8",,,,,"runeh906"
"0","1002283533","en","306376",,"Owner","1004044870","en","2025-04-23","Jetwing Hotels","Dear Guest,

Thank you for taking the time to share your kind feedback. We’re truly honoured to be considered one of the highlights of your visit to Sri Lanka—it means a great deal to us.
We’re delighted to hear that you enjoyed the beauty of the beach, the comfort of your private pool, and the attentive service from our team. Cleanliness and guest satisfaction are always top priorities for us, and we’re glad you felt well cared for during your stay.
We also deeply appreciate your mention of Sri Lanka’s natural reserves. As a resort committed to sustainability and responsible tourism, we couldn’t agree more—the incredible biodiversity and protected areas of this island are true national treasures, and we fully support their preservation.
It was a pleasure having you with us, and we hope to welcome you back for another memorable escape in the near future.

Ayubowan! (May you live long!)

Farrel Blom
Deputy General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,,"","306376","6.395329","Bentota, Galle District, Southern Province","80.00548","Jetwing Saman Villas, A Luxury Reserve","1531","4.8","20","8","43","145","1316","https://www.tripadvisor.com/Hotel_Review-g297895-d306376-Reviews-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html","https://www.jetwinghotels.com/jetwingsamanvillas/","2025-04-13","OTHER","4",,"Value","4","Rooms","4","Location","4","Cleanliness","4","Service","4","Sleep Quality","4","service was great / and the beach is also nice and beautiful, the resort is a highlight on the island sri Lanka. For us one of the best. private pool are clean and are regulated under control. the reservates of sri Lanke are the main profit of this country and should be saved.","Sri Lanka is a very green island, with a lot of nice beaches,","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d306376-r1002283533-Jetwing_Saman_Villas_A_Luxury_Reserve-Bentota_Galle_District_Southern_Province.html",,"1200","452387495","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg","1200","0","1","www.tripadvisor.com/Profile/L9296BYharryl","Harry L","DAEC121E33BF8B0AB5817B36F15F8E9D",,,,,"L9296BYharryl"
"0","1015020734","en","315668",,"General Manager","1015734677","en","2025-06-29","Dilina Mendis","Dear Guest,

Greetings from Thaala Bentota !

Thank you for your review and for choosing to stay with us at Thaala Bentota Resort. We're thrilled to hear that you enjoyed our beautiful sea view and room and specially our service and food. 
We strive to create a serene and enjoyable environment for all our guests, and we're delighted that we were able to provide you with a memorable experience.
We look forward to welcoming you back to Thaala for relaxing stay in the future!

Warm Regards 
Team Thaala.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thaala Bentota No. 20, Hotel Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Thaala Bentota ","No. 20, Hotel Road, Bentota","315668","6.423335","Bentota, Galle District, Southern Province","79.9963","Thaala Bentota","3677","4.5","80","80","244","806","2469","https://www.tripadvisor.com/Hotel_Review-g297895-d315668-Reviews-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html","http://www.brownshotels.com/thaalabentota/","2025-06-25","MOBILE","5",,,,,,,,,,,,,,"Thaala is on of the best hotel in Bentota area. It is a wonderful stay. The reception staff welcomed us warmly smile and the room it is perfect and beautiful. The view is perfect nice balcony area. Foods are perfect breakfast buffet is so delicious. Lovely stay. ","Lovely stay at Thaala Bentota ","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315668-r1015020734-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html",,"1200","452391174","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","1200","0","6","www.tripadvisor.com/Profile/ishanthak2016","Ishantha K","1FC17852CC4D1AEC8500B8374213FAA8",,,,,"ishanthak2016"
"0","1014145197","en","315668",,"General Manager","1015734693","en","2025-06-29","Dilina Mendis","Dear Guest,

Greetings from Thaala Bentota !

Thank you for your review and for choosing to stay with us at Thaala Bentota Resort. We're thrilled to hear that you enjoyed our beautiful sea view and room and specially our service and food. 
We strive to create a serene and enjoyable environment for all our guests, and we're delighted that we were able to provide you with a memorable experience.
We look forward to welcoming you back to Thaala for relaxing stay in the future!

Warm Regards 
Team Thaala.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thaala Bentota No. 20, Hotel Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Thaala Bentota ","No. 20, Hotel Road, Bentota","315668","6.423335","Bentota, Galle District, Southern Province","79.9963","Thaala Bentota","3677","4.5","80","80","244","806","2469","https://www.tripadvisor.com/Hotel_Review-g297895-d315668-Reviews-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html","http://www.brownshotels.com/thaalabentota/","2025-06-21","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","the rooms were comfortable  and spacious. they had a good garden. where we arranged our gathering party their. everything is very fine. thank you for the great service.","eveything was good","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315668-r1014145197-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html",,"1200","452389359","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","1200","0","1","www.tripadvisor.com/Profile/I8369PQrajeshs","Rajesh S","0D8BC123F2FEE1692142EAE0D1A226F0",,,,,"I8369PQrajeshs"
"0","1014144529","en","315668",,"General Manager","1015734708","en","2025-06-29","Dilina Mendis","Dear Guest,

Greetings from Thaala Bentota !

Thank you for your review and for choosing to stay with us at Thaala Bentota Resort. We're thrilled to hear that you enjoyed our beautiful sea view and room and specially our service and food. 
We strive to create a serene and enjoyable environment for all our guests, and we're delighted that we were able to provide you with a memorable experience.
We look forward to welcoming you back to Thaala for relaxing stay in the future!

Warm Regards 
Team Thaala.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thaala Bentota No. 20, Hotel Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Thaala Bentota ","No. 20, Hotel Road, Bentota","315668","6.423335","Bentota, Galle District, Southern Province","79.9963","Thaala Bentota","3677","4.5","80","80","244","806","2469","https://www.tripadvisor.com/Hotel_Review-g297895-d315668-Reviews-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html","http://www.brownshotels.com/thaalabentota/","2025-06-21","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","This hotel was perfect in all way. There was a huge garden area where we arranged our all games and happenings. Thanks for the good service you provide us. Highly recommend","Highly recommend","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315668-r1014144529-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html",,"1200","452391715","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","1200","0","1","www.tripadvisor.com/Profile/413csmg","csm g","EB4D90B42C663A5460151C16D723E33A",,,,,"413csmg"
"0","1014143580","en","315668",,"General Manager","1015734734","en","2025-06-29","Dilina Mendis","Dear Guest,

Greetings from Thaala Bentota !

Thank you for your review and for choosing to stay with us at Thaala Bentota Resort. We're thrilled to hear that you enjoyed our beautiful sea view and room and specially our service and food. 
We strive to create a serene and enjoyable environment for all our guests, and we're delighted that we were able to provide you with a memorable experience.
We look forward to welcoming you back to Thaala for relaxing stay in the future!

Warm Regards 
Team Thaala.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thaala Bentota No. 20, Hotel Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Thaala Bentota ","No. 20, Hotel Road, Bentota","315668","6.423335","Bentota, Galle District, Southern Province","79.9963","Thaala Bentota","3677","4.5","80","80","244","806","2469","https://www.tripadvisor.com/Hotel_Review-g297895-d315668-Reviews-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html","http://www.brownshotels.com/thaalabentota/","2025-06-21","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Woderful hotel with full of friendly staff who provide everything you want in a very polite manner. Great stay and happy that we chose this resort to spend the time.","Best service","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315668-r1014143580-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html",,"1200","452391289","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","1200","0","1","www.tripadvisor.com/Profile/989sisiraj","Sisira J","E140B62732E4BBEBDBDEE226ED584E06",,,,,"989sisiraj"
"0","1014143315","en","315668",,"General Manager","1015734820","en","2025-06-29","Dilina Mendis","Dear Guest,

Greetings from Thaala Bentota !

Thank you for your review and for choosing to stay with us at Thaala Bentota Resort. We're thrilled to hear that you enjoyed our beautiful sea view and room and specially our service and food. 
We strive to create a serene and enjoyable environment for all our guests, and we're delighted that we were able to provide you with a memorable experience.
We look forward to welcoming you back to Thaala for relaxing stay in the future!

Warm Regards 
Team Thaala.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thaala Bentota No. 20, Hotel Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Thaala Bentota ","No. 20, Hotel Road, Bentota","315668","6.423335","Bentota, Galle District, Southern Province","79.9963","Thaala Bentota","3677","4.5","80","80","244","806","2469","https://www.tripadvisor.com/Hotel_Review-g297895-d315668-Reviews-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html","http://www.brownshotels.com/thaalabentota/","2025-06-21","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Hotel was one of the best hotels in down south. Front office team was very helpful and friendly .thank you for the wonderful time.","Nice hotel","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315668-r1014143315-Thaala_Bentota-Bentota_Galle_District_Southern_Province.html",,"1200","452389859","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","1200","0","1","www.tripadvisor.com/Profile/351chamanis","Chamani S","42C0C1906BE62DE1BE032978C4BF5CA0",,,,,"351chamanis"
